file,type,line,frame
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/javascript-algorithms/src/utils/comparator/__test__/Comparator.test.js,Conditional Test Logic,"{'line': 27, 'column': 6, 'index': 1178}","  25 |   it('should compare with custom comparator function', () => {
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/javascript-algorithms/src/algorithms/math/bits/__test__/multiplyUnsigned.test.js,Magic Number,"{'line': 13, 'column': 45, 'index': 548}","  11 |     expect(multiplyUnsigned(30, 2)).toBe(60);
  12 |     expect(multiplyUnsigned(17, 34)).toBe(578);
> 13 |     expect(multiplyUnsigned(170, 2340)).toBe(397800);
     |                                             ^ Magic Number
  14 |   });
  15 | });
  16 |"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/javascript-algorithms/src/algorithms/math/bits/__test__/multiplyByTwo.test.js,Magic Number,"{'line': 5, 'column': 34, 'index': 187}","  3 | describe('multiplyByTwo', () => {
  4 |   it('should multiply numbers by two using bitwise operations', () => {
> 5 |     expect(multiplyByTwo(0)).toBe(0);
    |                                  ^ Magic Number
  6 |     expect(multiplyByTwo(1)).toBe(2);
  7 |     expect(multiplyByTwo(3)).toBe(6);
  8 |     expect(multiplyByTwo(10)).toBe(20);"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/javascript-algorithms/src/algorithms/math/bits/__test__/multiplyByTwo.test.js,Magic Number,"{'line': 6, 'column': 34, 'index': 225}","  4 |   it('should multiply numbers by two using bitwise operations', () => {
  5 |     expect(multiplyByTwo(0)).toBe(0);
> 6 |     expect(multiplyByTwo(1)).toBe(2);
    |                                  ^ Magic Number
  7 |     expect(multiplyByTwo(3)).toBe(6);
  8 |     expect(multiplyByTwo(10)).toBe(20);
  9 |     expect(multiplyByTwo(17)).toBe(34);"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/javascript-algorithms/src/algorithms/math/bits/__test__/multiplyByTwo.test.js,Magic Number,"{'line': 7, 'column': 34, 'index': 263}","   5 |     expect(multiplyByTwo(0)).toBe(0);
   6 |     expect(multiplyByTwo(1)).toBe(2);
>  7 |     expect(multiplyByTwo(3)).toBe(6);
     |                                  ^ Magic Number
   8 |     expect(multiplyByTwo(10)).toBe(20);
   9 |     expect(multiplyByTwo(17)).toBe(34);
  10 |     expect(multiplyByTwo(125)).toBe(250);"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/javascript-algorithms/src/algorithms/math/bits/__test__/multiplyByTwo.test.js,Magic Number,"{'line': 8, 'column': 35, 'index': 302}","   6 |     expect(multiplyByTwo(1)).toBe(2);
   7 |     expect(multiplyByTwo(3)).toBe(6);
>  8 |     expect(multiplyByTwo(10)).toBe(20);
     |                                   ^ Magic Number
   9 |     expect(multiplyByTwo(17)).toBe(34);
  10 |     expect(multiplyByTwo(125)).toBe(250);
  11 |   });"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/javascript-algorithms/src/algorithms/math/bits/__test__/multiplyByTwo.test.js,Magic Number,"{'line': 9, 'column': 35, 'index': 342}","   7 |     expect(multiplyByTwo(3)).toBe(6);
   8 |     expect(multiplyByTwo(10)).toBe(20);
>  9 |     expect(multiplyByTwo(17)).toBe(34);
     |                                   ^ Magic Number
  10 |     expect(multiplyByTwo(125)).toBe(250);
  11 |   });
  12 | });"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/javascript-algorithms/src/algorithms/math/bits/__test__/multiplyByTwo.test.js,Magic Number,"{'line': 10, 'column': 36, 'index': 383}","   8 |     expect(multiplyByTwo(10)).toBe(20);
   9 |     expect(multiplyByTwo(17)).toBe(34);
> 10 |     expect(multiplyByTwo(125)).toBe(250);
     |                                    ^ Magic Number
  11 |   });
  12 | });
  13 |"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/javascript-algorithms/src/algorithms/math/bits/__test__/multiply.test.js,Magic Number,"{'line': 5, 'column': 32, 'index': 142}","  3 | describe('multiply', () => {
  4 |   it('should multiply two numbers', () => {
> 5 |     expect(multiply(0, 0)).toBe(0);
    |                                ^ Magic Number
  6 |     expect(multiply(2, 0)).toBe(0);
  7 |     expect(multiply(0, 2)).toBe(0);
  8 |     expect(multiply(1, 2)).toBe(2);"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/javascript-algorithms/src/algorithms/math/bits/__test__/multiply.test.js,Magic Number,"{'line': 6, 'column': 32, 'index': 178}","  4 |   it('should multiply two numbers', () => {
  5 |     expect(multiply(0, 0)).toBe(0);
> 6 |     expect(multiply(2, 0)).toBe(0);
    |                                ^ Magic Number
  7 |     expect(multiply(0, 2)).toBe(0);
  8 |     expect(multiply(1, 2)).toBe(2);
  9 |     expect(multiply(2, 1)).toBe(2);"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/javascript-algorithms/src/algorithms/math/bits/__test__/multiply.test.js,Magic Number,"{'line': 7, 'column': 32, 'index': 214}","   5 |     expect(multiply(0, 0)).toBe(0);
   6 |     expect(multiply(2, 0)).toBe(0);
>  7 |     expect(multiply(0, 2)).toBe(0);
     |                                ^ Magic Number
   8 |     expect(multiply(1, 2)).toBe(2);
   9 |     expect(multiply(2, 1)).toBe(2);
  10 |     expect(multiply(6, 6)).toBe(36);"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/javascript-algorithms/src/algorithms/math/bits/__test__/multiply.test.js,Magic Number,"{'line': 8, 'column': 32, 'index': 250}","   6 |     expect(multiply(2, 0)).toBe(0);
   7 |     expect(multiply(0, 2)).toBe(0);
>  8 |     expect(multiply(1, 2)).toBe(2);
     |                                ^ Magic Number
   9 |     expect(multiply(2, 1)).toBe(2);
  10 |     expect(multiply(6, 6)).toBe(36);
  11 |     expect(multiply(-2, 4)).toBe(-8);"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/javascript-algorithms/src/algorithms/math/bits/__test__/multiply.test.js,Magic Number,"{'line': 9, 'column': 32, 'index': 286}","   7 |     expect(multiply(0, 2)).toBe(0);
   8 |     expect(multiply(1, 2)).toBe(2);
>  9 |     expect(multiply(2, 1)).toBe(2);
     |                                ^ Magic Number
  10 |     expect(multiply(6, 6)).toBe(36);
  11 |     expect(multiply(-2, 4)).toBe(-8);
  12 |     expect(multiply(4, -2)).toBe(-8);"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/javascript-algorithms/src/algorithms/math/bits/__test__/multiply.test.js,Magic Number,"{'line': 10, 'column': 32, 'index': 322}","   8 |     expect(multiply(1, 2)).toBe(2);
   9 |     expect(multiply(2, 1)).toBe(2);
> 10 |     expect(multiply(6, 6)).toBe(36);
     |                                ^ Magic Number
  11 |     expect(multiply(-2, 4)).toBe(-8);
  12 |     expect(multiply(4, -2)).toBe(-8);
  13 |     expect(multiply(-4, -4)).toBe(16);"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/javascript-algorithms/src/algorithms/math/bits/__test__/multiply.test.js,Magic Number,"{'line': 13, 'column': 34, 'index': 437}","  11 |     expect(multiply(-2, 4)).toBe(-8);
  12 |     expect(multiply(4, -2)).toBe(-8);
> 13 |     expect(multiply(-4, -4)).toBe(16);
     |                                  ^ Magic Number
  14 |     expect(multiply(4, -5)).toBe(-20);
  15 |     expect(multiply(2, 121)).toBe(242);
  16 |     expect(multiply(121, 2)).toBe(242);"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/javascript-algorithms/src/algorithms/math/bits/__test__/multiply.test.js,Magic Number,"{'line': 15, 'column': 34, 'index': 515}","  13 |     expect(multiply(-4, -4)).toBe(16);
  14 |     expect(multiply(4, -5)).toBe(-20);
> 15 |     expect(multiply(2, 121)).toBe(242);
     |                                  ^ Magic Number
  16 |     expect(multiply(121, 2)).toBe(242);
  17 |   });
  18 | });"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/javascript-algorithms/src/algorithms/math/bits/__test__/multiply.test.js,Magic Number,"{'line': 16, 'column': 34, 'index': 555}","  14 |     expect(multiply(4, -5)).toBe(-20);
  15 |     expect(multiply(2, 121)).toBe(242);
> 16 |     expect(multiply(121, 2)).toBe(242);
     |                                  ^ Magic Number
  17 |   });
  18 | });
  19 |"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/javascript-algorithms/src/algorithms/math/bits/__test__/getBit.test.js,Magic Number,"{'line': 6, 'column': 30, 'index': 160}","  4 |   it('should get bit at specific position', () => {
  5 |     // 1 = 0b0001
> 6 |     expect(getBit(1, 0)).toBe(1);
    |                              ^ Magic Number
  7 |     expect(getBit(1, 1)).toBe(0);
  8 |
  9 |     // 2 = 0b0010"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/javascript-algorithms/src/algorithms/math/bits/__test__/getBit.test.js,Magic Number,"{'line': 7, 'column': 30, 'index': 194}","   5 |     // 1 = 0b0001
   6 |     expect(getBit(1, 0)).toBe(1);
>  7 |     expect(getBit(1, 1)).toBe(0);
     |                              ^ Magic Number
   8 |
   9 |     // 2 = 0b0010
  10 |     expect(getBit(2, 0)).toBe(0);"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/javascript-algorithms/src/algorithms/math/bits/__test__/getBit.test.js,Magic Number,"{'line': 10, 'column': 30, 'index': 247}","   8 |
   9 |     // 2 = 0b0010
> 10 |     expect(getBit(2, 0)).toBe(0);
     |                              ^ Magic Number
  11 |     expect(getBit(2, 1)).toBe(1);
  12 |
  13 |     // 3 = 0b0011"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/javascript-algorithms/src/algorithms/math/bits/__test__/getBit.test.js,Magic Number,"{'line': 11, 'column': 30, 'index': 281}","   9 |     // 2 = 0b0010
  10 |     expect(getBit(2, 0)).toBe(0);
> 11 |     expect(getBit(2, 1)).toBe(1);
     |                              ^ Magic Number
  12 |
  13 |     // 3 = 0b0011
  14 |     expect(getBit(3, 0)).toBe(1);"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/javascript-algorithms/src/algorithms/math/bits/__test__/getBit.test.js,Magic Number,"{'line': 14, 'column': 30, 'index': 334}","  12 |
  13 |     // 3 = 0b0011
> 14 |     expect(getBit(3, 0)).toBe(1);
     |                              ^ Magic Number
  15 |     expect(getBit(3, 1)).toBe(1);
  16 |
  17 |     // 10 = 0b1010"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/javascript-algorithms/src/algorithms/math/bits/__test__/getBit.test.js,Magic Number,"{'line': 15, 'column': 30, 'index': 368}","  13 |     // 3 = 0b0011
  14 |     expect(getBit(3, 0)).toBe(1);
> 15 |     expect(getBit(3, 1)).toBe(1);
     |                              ^ Magic Number
  16 |
  17 |     // 10 = 0b1010
  18 |     expect(getBit(10, 0)).toBe(0);"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/javascript-algorithms/src/algorithms/math/bits/__test__/getBit.test.js,Magic Number,"{'line': 18, 'column': 31, 'index': 423}","  16 |
  17 |     // 10 = 0b1010
> 18 |     expect(getBit(10, 0)).toBe(0);
     |                               ^ Magic Number
  19 |     expect(getBit(10, 1)).toBe(1);
  20 |     expect(getBit(10, 2)).toBe(0);
  21 |     expect(getBit(10, 3)).toBe(1);"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/javascript-algorithms/src/algorithms/math/bits/__test__/getBit.test.js,Magic Number,"{'line': 19, 'column': 31, 'index': 458}","  17 |     // 10 = 0b1010
  18 |     expect(getBit(10, 0)).toBe(0);
> 19 |     expect(getBit(10, 1)).toBe(1);
     |                               ^ Magic Number
  20 |     expect(getBit(10, 2)).toBe(0);
  21 |     expect(getBit(10, 3)).toBe(1);
  22 |   });"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/javascript-algorithms/src/algorithms/math/bits/__test__/getBit.test.js,Magic Number,"{'line': 20, 'column': 31, 'index': 493}","  18 |     expect(getBit(10, 0)).toBe(0);
  19 |     expect(getBit(10, 1)).toBe(1);
> 20 |     expect(getBit(10, 2)).toBe(0);
     |                               ^ Magic Number
  21 |     expect(getBit(10, 3)).toBe(1);
  22 |   });
  23 | });"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/javascript-algorithms/src/algorithms/math/bits/__test__/getBit.test.js,Magic Number,"{'line': 21, 'column': 31, 'index': 528}","  19 |     expect(getBit(10, 1)).toBe(1);
  20 |     expect(getBit(10, 2)).toBe(0);
> 21 |     expect(getBit(10, 3)).toBe(1);
     |                               ^ Magic Number
  22 |   });
  23 | });
  24 |"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/javascript-algorithms/src/algorithms/math/bits/__test__/fullAdder.test.js,Magic Number,"{'line': 5, 'column': 33, 'index': 144}","  3 | describe('fullAdder', () => {
  4 |   it('should add up two numbers', () => {
> 5 |     expect(fullAdder(0, 0)).toBe(0);
    |                                 ^ Magic Number
  6 |     expect(fullAdder(2, 0)).toBe(2);
  7 |     expect(fullAdder(0, 2)).toBe(2);
  8 |     expect(fullAdder(1, 2)).toBe(3);"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/javascript-algorithms/src/algorithms/math/bits/__test__/fullAdder.test.js,Magic Number,"{'line': 6, 'column': 33, 'index': 181}","  4 |   it('should add up two numbers', () => {
  5 |     expect(fullAdder(0, 0)).toBe(0);
> 6 |     expect(fullAdder(2, 0)).toBe(2);
    |                                 ^ Magic Number
  7 |     expect(fullAdder(0, 2)).toBe(2);
  8 |     expect(fullAdder(1, 2)).toBe(3);
  9 |     expect(fullAdder(2, 1)).toBe(3);"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/javascript-algorithms/src/algorithms/math/bits/__test__/fullAdder.test.js,Magic Number,"{'line': 7, 'column': 33, 'index': 218}","   5 |     expect(fullAdder(0, 0)).toBe(0);
   6 |     expect(fullAdder(2, 0)).toBe(2);
>  7 |     expect(fullAdder(0, 2)).toBe(2);
     |                                 ^ Magic Number
   8 |     expect(fullAdder(1, 2)).toBe(3);
   9 |     expect(fullAdder(2, 1)).toBe(3);
  10 |     expect(fullAdder(6, 6)).toBe(12);"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/javascript-algorithms/src/algorithms/math/bits/__test__/fullAdder.test.js,Magic Number,"{'line': 8, 'column': 33, 'index': 255}","   6 |     expect(fullAdder(2, 0)).toBe(2);
   7 |     expect(fullAdder(0, 2)).toBe(2);
>  8 |     expect(fullAdder(1, 2)).toBe(3);
     |                                 ^ Magic Number
   9 |     expect(fullAdder(2, 1)).toBe(3);
  10 |     expect(fullAdder(6, 6)).toBe(12);
  11 |     expect(fullAdder(-2, 4)).toBe(2);"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/javascript-algorithms/src/algorithms/math/bits/__test__/fullAdder.test.js,Magic Number,"{'line': 9, 'column': 33, 'index': 292}","   7 |     expect(fullAdder(0, 2)).toBe(2);
   8 |     expect(fullAdder(1, 2)).toBe(3);
>  9 |     expect(fullAdder(2, 1)).toBe(3);
     |                                 ^ Magic Number
  10 |     expect(fullAdder(6, 6)).toBe(12);
  11 |     expect(fullAdder(-2, 4)).toBe(2);
  12 |     expect(fullAdder(4, -2)).toBe(2);"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/javascript-algorithms/src/algorithms/math/bits/__test__/fullAdder.test.js,Magic Number,"{'line': 10, 'column': 33, 'index': 329}","   8 |     expect(fullAdder(1, 2)).toBe(3);
   9 |     expect(fullAdder(2, 1)).toBe(3);
> 10 |     expect(fullAdder(6, 6)).toBe(12);
     |                                 ^ Magic Number
  11 |     expect(fullAdder(-2, 4)).toBe(2);
  12 |     expect(fullAdder(4, -2)).toBe(2);
  13 |     expect(fullAdder(-4, -4)).toBe(-8);"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/javascript-algorithms/src/algorithms/math/bits/__test__/fullAdder.test.js,Magic Number,"{'line': 11, 'column': 34, 'index': 368}","   9 |     expect(fullAdder(2, 1)).toBe(3);
